DataTimeStamp;GPSLong;GPSLat;Vel;ExernalAcelX;ExernalAcelY;ExernalAcelZ;ExernalGyroscopeX;ExernalGyroscopeY;ExernalGyroscopeZ;Pitch;Roll;Yaw
1630259253239;-46.46632666666666;-23.528595000000006;20.14;-0.9329;1.1065;8.2556;-1.7683;-0.6098;-2.9878;-7.6173;5.686;-73.4495
1630259253289;-46.46632666666666;-23.528595000000006;20.14;0.9041;-0.6574;12.1715;-4.6341;0.061;-0.3659;-7.6561;6.1879;-73.4406
1630259253339;-46.46632666666666;-23.528595000000006;20.14;-1.8957;0.7209;13.2253;5.3049;0.122;-0.7927;-7.7111;5.972;-73.5804
1630259253389;-46.46632666666666;-23.528595000000006;20.14;-1.0335;1.916;10.0998;2.8659;-0.7317;2.1951;-7.7634;5.9966;-73.695
1630259253438;-46.46632666666666;-23.528595000000006;20.14;-1.649;1.4274;10.5189;0.1829;-0.9146;2.0732;-7.8572;6.3058;-73.7878
1630259253491;-46.46632666666666;-23.528595000000006;20.14;-4.7098;1.2035;8.755;-1.7683;-0.3049;-0.2439;-7.8627;6.31;-73.8698
1630259253541;-46.46638;-23.528606666666665;20.18;-4.7278;2.3531;9.9956;-2.3171;-0.5488;0.6098;-7.8798;6.2626;-73.9564
1630259253590;-46.46638;-23.528606666666665;20.18;-1.1173;1.9687;7.1372;-1.2195;0.0;2.5610000000000004;-7.9015;6.1629;-74.1018
1630259253640;-46.46638;-23.528606666666665;20.18;-2.4046;0.8634;9.0544;-4.2683;1.1585;2.3171;-7.9108;6.1158;-74.2552
1630259253693;-46.46638;-23.528606666666665;20.18;-1.5927;1.3496;12.040999999999999;1.5854;0.8537;4.5732;-8.0162;5.9061;-74.4268
1630259253740;-46.46638;-23.528606666666665;20.18;-3.4848;0.8143;12.9187;8.9024;-0.122;3.4756;-8.1112;5.817;-74.6497
1630259253790;-46.46638;-23.528606666666665;20.18;0.7257;0.2826;11.0015;1.6463;-0.4878;4.2073;-8.1145;6.185;-74.7543
1630259253840;-46.46638;-23.528606666666665;20.18;-4.7409;0.4431;12.4302;9.0854;-0.2439;2.9878;-8.1331;6.3818;-74.8851
1630259253890;-46.46638;-23.528606666666665;20.18;-4.4823;1.2742;9.1083;7.0122;-0.9756;0.8537;-8.1392;6.6397;-75.0043
1630259253941;-46.46638;-23.528606666666665;20.18;-0.37;1.2239;8.9753;0.3049;0.061;3.6585;-8.1451;7.0256;-75.0797
1630259253993;-46.46638;-23.528606666666665;20.18;-2.1004;0.38799999999999996;10.6734;-0.4268;0.061;2.5;-8.1092;7.0712;-75.1717
1630259254041;-46.46638;-23.528606666666665;20.18;-1.6011;1.1520000000000001;13.3103;11.3415;0.3659;0.7317;-8.1846;6.9837;-75.292
1630259254091;-46.46638;-23.528606666666665;20.18;-0.1856;1.5903;10.6902;2.3171;-0.122;-1.0976;-8.1655;7.2052;-75.3385
1630259254141;-46.46638;-23.528606666666665;20.18;-3.1243;0.6299;10.8027;2.8659;-0.9146;-0.2439;-8.2803;7.4835;-75.3589
1630259254191;-46.46638;-23.528606666666665;20.18;-6.0869;2.5399;9.7525;5.9146;-2.5610000000000004;-0.122;-8.2922;7.4557;-75.419
1630259254241;-46.46638;-23.528606666666665;20.18;2.0034;1.1328;10.2351;0.6707;-3.1098;2.8659;-8.195;7.6052;-75.444
1630259254292;-46.46638;-23.528606666666665;20.18;-1.5017;1.1233;9.4412;-1.4634;-2.8049;-1.5854;-8.0512;7.6523;-75.4305
1630259254341;-46.46638;-23.528606666666665;20.18;-3.7865;1.8358;6.9959;-1.3415;-1.8293;-0.061;-7.9865;7.5853;-75.4356
1630259254391;-46.46638;-23.528606666666665;20.18;-6.3851;0.679;10.7932;-1.9512;-0.3659;3.2317;-7.9453;7.5231;-75.4844
1630259254442;-46.46638;-23.528606666666665;20.18;-3.6847;0.2299;10.2926;12.5;-0.122;0.3049;-7.9988;7.3026;-75.6007
1630259254492;-46.46638;-23.528606666666665;20.18;-1.237;1.249;10.2722;3.2927;-1.5244;3.4146;-7.9565;7.5639;-75.5995
1630259254543;-46.46638;-23.528606666666665;20.18;-2.4094;0.5616;11.9523;6.0366;-1.5854;2.8049;-7.8871;7.9077;-75.5778
1630259254592;-46.46638;-23.528606666666665;20.18;-2.8525;1.4071;6.7336;-2.6829;-1.3415;-1.2195;-7.77;8.0358;-75.5468
1630259254642;-46.46642166666667;-23.52861833333333;19.96;-2.4932;1.4945;8.2796;-2.2561;0.0;0.4878;-7.7367;7.9307;-75.4829
1630259254692;-46.46642166666667;-23.52861833333333;19.96;-2.7615;0.17600000000000002;15.0419;8.4146;0.7317;-1.8902;-7.6977;7.5544;-75.4939
1630259254743;-46.46642166666667;-23.52861833333333;19.96;-0.2167;0.667;11.7296;1.0976;0.061;-1.3415;-7.6393;7.6777;-75.4162
1630259254792;-46.46642166666667;-23.52861833333333;19.96;-8.0305;2.0034;8.3562;5.8537;0.8537;-7.1951;-7.756;8.1862;-75.3374
1630259254842;-46.46642166666667;-23.52861833333333;19.96;-4.7829;1.5604;8.4089;-1.4024;1.1585;-2.8659;-7.8155;8.5395;-75.2307
1630259254892;-46.46642166666667;-23.52861833333333;19.96;-5.0283;0.38799999999999996;10.8315;-3.1098;1.0366;-4.2683;-7.8016;8.4541;-75.2021
1630259254943;-46.46642166666667;-23.52861833333333;19.96;-3.7602;1.5951;11.0961;0.4878;0.4878;-5.1829;-7.8462;8.2118;-75.1953
1630259254992;-46.46642166666667;-23.52861833333333;19.96;-4.6152;1.3161;10.0291;-0.6098;-1.1585;-5.9756;-7.8597;8.1373;-75.154
1630259255042;-46.46642166666667;-23.52861833333333;19.96;-6.2438;2.1783;9.0556;-1.1585;-1.7683;-4.7561;-7.8067;8.1391;-75.0706
1630259255093;-46.46642166666667;-23.52861833333333;19.96;-3.177;1.3616;12.2529;9.5732;-0.6707;-2.378;-7.742999999999999;8.038;-75.0071
1630259255144;-46.46642166666667;-23.52861833333333;19.96;-2.3064;1.2382;9.6759;5.8537;-0.7927;-2.7439;-7.7105;8.209;-74.9375
1630259255197;-46.46642166666667;-23.52861833333333;19.96;-2.3064;1.2382;9.6759;5.8537;-0.7927;-2.7439;-7.7105;8.209;-74.9375
1630259255244;-46.46642166666667;-23.52861833333333;19.96;-3.0908;0.5413;10.6902;-9.4512;-2.1341;-2.6829;-7.6948;8.7012;-74.7104
1630259255294;-46.46642166666667;-23.52861833333333;19.96;-5.2319;2.2154;9.6914;-3.5976;-1.2805;-4.878;-7.6836;8.3329;-74.6689
1630259255343;-46.46642166666667;-23.52861833333333;19.96;-4.3494;2.2106;9.5789;-1.9512;0.2439;-2.3171;-7.6667;8.1007;-74.6149
1630259255394;-46.46642166666667;-23.52861833333333;19.96;1.1269;2.1687;10.2387;7.622000000000001;0.6098;2.439;-7.7024;8.0319;-74.5499
1630259255452;-46.46642166666667;-23.52861833333333;19.96;-0.2036;2.037;7.7527;11.6463;0.4878;2.439;-7.7918;8.2536;-74.4992
1630259255497;-46.46642166666667;-23.52861833333333;19.96;-2.1388;3.1123;6.4821;9.6341;-0.122;-0.8537;-7.8802;8.6301;-74.4224
1630259255546;-46.46645666666666;-23.52863166666667;19.27;4.535;0.5125;12.1128;-1.7073;-1.4634;1.0366;-7.9041;9.0232;-74.3065
1630259255596;-46.46645666666666;-23.52863166666667;19.27;4.535;0.5125;12.1128;-1.7073;-1.4634;1.0366;-7.9041;9.0232;-74.3065
1630259255646;-46.46645666666666;-23.52863166666667;19.27;4.535;0.5125;12.1128;-1.7073;-1.4634;1.0366;-7.9041;9.0232;-74.3065
1630259255696;-46.46645666666666;-23.52863166666667;19.27;0.2718;0.3305;13.4696;-1.4024;-0.9756;-4.6951;-7.8242;8.9103;-74.1738
1630259255746;-46.46645666666666;-23.52863166666667;19.27;0.2718;0.3305;13.4696;-1.4024;-0.9756;-4.6951;-7.8242;8.9103;-74.1738
1630259255796;-46.46645666666666;-23.52863166666667;19.27;0.2718;0.3305;13.4696;-1.4024;-0.9756;-4.6951;-7.8242;8.9103;-74.1738
1630259255846;-46.46645666666666;-23.52863166666667;19.27;0.2718;0.3305;13.4696;-1.4024;-0.9756;-4.6951;-7.8242;8.9103;-74.1738
1630259255896;-46.46645666666666;-23.52863166666667;19.27;0.2718;0.3305;13.4696;-1.4024;-0.9756;-4.6951;-7.8242;8.9103;-74.1738
1630259255947;-46.46645666666666;-23.52863166666667;19.27;-0.5904;1.4214;9.3777;-4.3902;-0.9146;0.3049;-7.8481;8.7173;-73.7604
1630259255995;-46.46645666666666;-23.52863166666667;19.27;2.7471;0.5568;11.1344;-0.5488;-1.4634;-3.0488;-7.6797;7.6347;-73.27199999999999
1630259256047;-46.46645666666666;-23.52863166666667;19.27;1.4035;0.8694;11.6733;0.6707;-2.378;-3.9024;-7.5337;7.4563;-73.128
1630259256098;-46.46645666666666;-23.52863166666667;19.27;1.6993;0.7149;12.0266;5.6098;-3.2927;1.8293;-7.3863;7.4578;-72.9481
1630259256148;-46.46645666666666;-23.52863166666667;19.27;-3.7111;2.11;8.961;-3.9634;-3.7805;-4.3902;-7.2159;7.5128;-72.8478
1630259256199;-46.46645666666666;-23.52863166666667;19.27;-1.1065;0.3808;11.447000000000001;-8.9634;-2.9268;-3.5976;-7.0798;7.5386;-72.5684
1630259256249;-46.46645666666666;-23.52863166666667;19.27;-2.213;0.3329;10.7848;-3.8415;-1.0366;-7.439;-6.8415;7.0669;-72.4951
1630259256300;-46.46645666666666;-23.52863166666667;19.27;-0.0922;0.5592;11.0279;5.061;0.2439;-7.0122;-6.6901;6.7745;-72.4311
1630259256349;-46.46645666666666;-23.52863166666667;19.27;-0.764;0.9616;10.1525;7.5;0.3049;-3.5976;-6.6511;6.8527;-72.3663
1630259256399;-46.46645666666666;-23.52863166666667;19.27;-1.8118;1.7076;8.6197;-0.7927;-0.5488;-1.0976;-6.7606;7.0859;-72.3255
1630259256451;-46.46645666666666;-23.52863166666667;19.27;2.8369;0.182;11.7715;-2.622;-1.7683;2.0122;-6.8445;7.1888;-72.2214
1630259256500;-46.46645666666666;-23.52863166666667;19.27;2.8369;0.182;11.7715;-2.622;-1.7683;2.0122;-6.8445;7.1888;-72.2214
1630259256549;-46.46645666666666;-23.52863166666667;19.27;-2.3196;1.2873;11.2566;-0.8537;-0.9756;-4.2683;-6.7931;6.9426;-71.9733
1630259256599;-46.46648833333334;-23.528645;18.46;-1.4035;0.8059;11.1644;-2.8659;-0.9756;-4.5122;-6.7924;6.7905;-71.851
1630259256649;-46.46648833333334;-23.528645;18.46;-1.2155;0.8838;10.0555;3.1098;-1.2195;-6.0366;-6.8206;6.6828;-71.7007
1630259256699;-46.46648833333334;-23.528645;18.46;-0.9101;0.3042;12.4337;0.1829;-2.1951;-3.4756;-6.7857;6.8067;-71.5464
1630259256749;-46.46648833333334;-23.528645;18.46;-0.2874;0.5389;12.2673;8.2927;-1.5244;-4.0854;-6.8111;6.9072;-71.4171
1630259256799;-46.46648833333334;-23.528645;18.46;-1.1304;1.1963;10.3561;6.4024;-1.5854;-2.8659;-6.7946;7.1396;-71.2646
1630259256850;-46.46648833333334;-23.528645;18.46;-1.3999;1.2047;9.2005;1.9512;-1.8902;-0.6707;-6.8473;7.4457;-71.0938
1630259256901;-46.46648833333334;-23.528645;18.46;-3.7781;1.8729;9.5334;6.0976;0.5488;-1.9512;-6.9135;7.5144;-70.9659
1630259256951;-46.46648833333334;-23.528645;18.46;-4.414;1.7627;8.0904;6.3415;0.3049;-3.7805;-6.9819;7.653;-70.832
1630259256999;-46.46648833333334;-23.528645;18.46;-3.0429;1.2454;10.6578;2.0122;-0.5488;-2.8049;-7.0735;7.8444;-70.7164
1630259257049;-46.46648833333334;-23.528645;18.46;-3.1099;2.5639;8.9107;2.1951;-0.6707;-4.0854;-7.1113;7.9182;-70.596
1630259257100;-46.46648833333334;-23.528645;18.46;-5.8223;1.1807;9.6759;6.1585;1.4024;-5.9756;-7.0912;7.9778;-70.4047
1630259257150;-46.46648833333334;-23.528645;18.46;-5.8929;1.8118;8.179;2.6829;0.9146;-10.6707;-7.2091;8.0468;-70.2656
1630259257201;-46.46648833333334;-23.528645;18.46;-2.5255;1.9603;7.9634;-7.2561;-0.9756;-5.4268;-7.2455;8.1603;-70.1281
1630259257250;-46.46648833333334;-23.528645;18.46;-7.6425;2.6752;10.6243;-11.5854;-4.0854;-7.6829;-7.2978;8.1243;-70.0935
1630259257299;-46.46648833333334;-23.528645;18.46;-1.364;3.2764;10.2112;-18.9634;-6.8293;-2.1951;-7.1766;7.6986;-69.9748
1630259257350;-46.46648833333334;-23.528645;18.46;-0.9556;1.8358;8.8376;-24.0244;-6.7073;2.7439;-7.0714;7.1281;-69.8376
1630259257400;-46.46648833333334;-23.528645;18.46;1.6705;1.5628;8.9286;-1.0976;-2.6829;2.378;-6.8113;6.2228;-69.8294
1630259257451;-46.46648833333334;-23.528645;18.46;-1.7029;-0.0251;6.1696;-2.439;-0.4268;-0.8537;-6.6923;5.6676;-69.829
1630259257501;-46.46648833333334;-23.528645;18.46;-1.5556;0.4383;9.7417;4.1463;0.7317;3.7805;-6.6597;5.4436;-69.7822
1630259257551;-46.466515;-23.52865666666667;17.55;-2.4405;1.8238;9.7286;39.6341;3.6585;-4.2073;-6.7952;5.2124;-69.78
1630259257601;-46.466515;-23.52865666666667;17.55;-3.3159;0.8215;12.2457;6.2195;2.5610000000000004;-2.8659;-6.8036;6.0524;-69.6301
1630259257651;-46.466515;-23.52865666666667;17.55;-2.1723;0.861;12.508;8.5366;1.5244;-2.6829;-7.0904;7.0978;-69.5032
1630259257701;-46.466515;-23.52865666666667;17.55;-2.613;2.231;9.7393;6.9512;1.2805;-0.9146;-7.2423;7.5101;-69.4785
1630259257751;-46.466515;-23.52865666666667;17.55;-0.6526;0.8933;10.9273;3.4146;0.6098;1.4634;-7.3834;7.8867;-69.5066
1630259257801;-46.466515;-23.52865666666667;17.55;-0.6526;0.8933;10.9273;3.4146;0.6098;1.4634;-7.3834;7.8867;-69.5066
1630259257852;-46.466515;-23.52865666666667;17.55;-1.8382;1.6047;11.0973;-7.1341;-5.0;-3.8415;-7.5202;8.2448;-69.5462
1630259257901;-46.466515;-23.52865666666667;17.55;-1.7352;2.0394;8.749;-15.122;-6.7073;-6.2805;-7.4572;8.4542;-69.3599
1630259257951;-46.466515;-23.52865666666667;17.55;-0.0862;1.255;10.2579;-27.439;-7.561;-3.8415;-7.1823;7.8568;-69.1068
1630259258005;-46.466515;-23.52865666666667;17.55;-2.0837;2.0453;7.3886;-32.0732;-6.7073;-3.2927;-6.8502;6.6809;-68.8977
1630259258055;-46.466515;-23.52865666666667;17.55;1.3915;0.2239;10.7189;-32.6829;-6.5244;0.3659;-6.4841;5.3132;-68.732
1630259258105;-46.466515;-23.52865666666667;17.55;0.4694;0.7173;9.137;-34.3902;-5.3659;0.7927;-6.1457;3.4924;-68.7619
1630259258155;-46.466515;-23.52865666666667;17.55;-2.0633;1.4083;11.2039;-15.9756;-4.8171;6.7683;-5.8389;2.0255;-68.7651
1630259258204;-46.466515;-23.52865666666667;17.55;-3.7937;1.6574;7.3791;0.1829;-0.7927;-4.5732;-5.6209;1.0217;-68.9621
1630259258255;-46.466515;-23.52865666666667;17.55;-0.4563;0.1329;6.6126;-8.9634;-2.7439;-4.878;-5.3207;0.8851;-68.8198
1630259258306;-46.466515;-23.52865666666667;17.55;0.2491;0.4551;7.5144;-24.7561;-3.2927;2.9878;-5.0986;0.6384;-68.795
1630259258356;-46.466515;-23.52865666666667;17.55;0.5461;0.7652;9.5741;-10.2439;-0.4878;2.0732;-4.9925;-0.2731;-68.8114
1630259258407;-46.466515;-23.52865666666667;17.55;-0.5532;0.1281;9.3969;-5.3049;2.3171;-0.2439;-4.8123;-1.2651;-68.967
1630259258456;-46.466515;-23.52865666666667;17.55;-5.0882;-1.0335;11.9739;-7.377999999999999;5.3049;-2.3171;-4.7685;-1.5825;-69.0015
1630259258506;-46.466515;-23.52865666666667;17.55;-0.6203;0.1162;10.4088;33.1098;5.8537;4.8171;-4.9048;-1.9325;-68.9593
1630259258556;-46.46653500000001;-23.528660000000002;16.33;-0.8047;2.0406;7.8557;27.0732;5.0;0.2439;-5.2294;-1.244;-69.1501
1630259258605;-46.46653500000001;-23.528660000000002;16.33;0.0323;0.9149;10.7812;23.3537;0.0;0.0;-5.4737;0.5118;-69.1131
1630259258656;-46.46653500000001;-23.528660000000002;16.33;2.7088;-0.1904;12.2433;1.0976;-7.0732;6.2805;-5.4842;1.5647;-69.2534
1630259258708;-46.46653500000001;-23.528660000000002;16.33;-0.1988;-1.5089;9.913;-1.6463;-10.3049;-0.5488;-5.3366;2.0267;-69.2832
1630259258757;-46.46653500000001;-23.528660000000002;16.33;-0.7413;0.3149;6.8126;-11.1585;-10.3049;-1.2805;-4.7577;1.828;-69.2119
1630259258807;-46.46653500000001;-23.528660000000002;16.33;-0.2239;0.5389;8.5921;-32.7439;-8.4756;-3.6585;-4.207;1.3659;-69.0853
1630259258858;-46.46653500000001;-23.528660000000002;16.33;-8.173;-1.6562;17.0849;-19.8171;-7.3171;5.9146;-3.6639;0.1147;-69.0084
1630259258907;-46.46653500000001;-23.528660000000002;16.33;-0.2682;-1.0526;16.6813;16.0976;-2.9878;-1.8902;-3.3559;-1.5418;-68.9219
1630259258958;-46.46653500000001;-23.528660000000002;16.33;-3.3961;2.0669;5.7936;18.2927;-3.5366;-0.7317;-2.9557;-1.5208;-69.3289
1630259259008;-46.46653500000001;-23.528660000000002;16.33;2.0525;-1.1005;11.5344;20.061;-3.9024;-0.4878;-2.8510000000000004;0.0817;-69.2855
1630259259058;-46.46653500000001;-23.528660000000002;16.33;-0.4862;0.0096;9.8842;5.3049;-5.8537;0.122;-2.636;0.7036;-69.4678
1630259259109;-46.46653500000001;-23.528660000000002;16.33;-0.3628;0.6502;9.1837;1.0366;-6.5854;-2.0732;-2.3604;1.347;-69.469
1630259259158;-46.46653500000001;-23.528660000000002;16.33;-0.8897;1.2933;8.3083;-4.6341;-5.6707;-2.8049;-2.003;1.5311;-69.3827
1630259259208;-46.46653500000001;-23.528660000000002;16.33;0.3473;1.3556;9.6998;-7.6829;-4.5122;1.5244;-1.6694;1.4849;-69.2746
1630259259259;-46.46653500000001;-23.528660000000002;16.33;-0.5712;1.2035;10.0651;-0.6707;-1.5244;2.6829;-1.489;1.2412;-69.2778
1630259259309;-46.46653500000001;-23.528660000000002;16.33;-0.4119;0.3137;10.0723;7.9268;1.0976;3.3537;-1.3982;1.1879;-69.3275
1630259259360;-46.46653500000001;-23.528660000000002;16.33;1.261;-0.1114;9.4579;11.7073;1.8902;3.9634;-1.3961;1.4362;-69.4721
1630259259410;-46.46653500000001;-23.528660000000002;16.33;0.5976;0.024;10.0435;13.7805;2.1341;2.378;-1.4038;1.8892;-69.6829
1630259259460;-46.46653500000001;-23.528660000000002;16.33;0.7017;0.5832;10.3237;11.2805;1.7683;2.378;-1.3527;2.4126;-69.8616
1630259259509;-46.46654;-23.52865666666667;14.78;-0.006;0.9496;10.2651;11.4024;1.5244;0.6098;-1.3628;2.9944;-69.9497
1630259259560;-46.46654;-23.52865666666667;14.78;-0.0671;1.4789;10.4567;8.5976;0.8537;1.4024;-1.3521;3.58;-70.0534
1630259259610;-46.46654;-23.52865666666667;14.78;0.1497;1.5687;10.0423;3.1098;-0.3049;3.2927;-1.3633;4.1211;-70.1322
1630259259660;-46.46654;-23.52865666666667;14.78;1.0873;1.443;9.8735;6.4024;-0.4878;3.4146;-1.3284;4.4946;-70.2398
1630259259711;-46.46654;-23.52865666666667;14.78;-0.188;0.8778;10.5309;11.0976;0.1829;3.4146;-1.2132;4.7715;-70.4111
1630259259761;-46.46654;-23.52865666666667;14.78;0.8023;0.691;10.9404;14.3902;1.4634;2.378;-1.1303;5.207999999999999;-70.5567
1630259259810;-46.46654;-23.52865666666667;14.78;0.7808;1.5292;9.6531;7.8659;-0.7927;2.5;-1.0454;6.4884;-70.9043
1630259259860;-46.46654;-23.52865666666667;14.78;0.7808;1.5292;9.6531;7.8659;-0.7927;2.5;-1.0454;6.4884;-70.9043
1630259259910;-46.46654;-23.52865666666667;14.78;1.6597;1.3209;11.4889;2.5;-3.1707;2.9878;-0.909;6.9428;-71.0778
1630259259962;-46.46654;-23.52865666666667;14.78;0.7137;2.2884;9.2232;-4.4512;-4.878;3.3537;-0.3386;7.0957;-71.2888
1630259260011;-46.46654;-23.52865666666667;14.78;0.7137;2.2884;9.2232;-4.4512;-4.878;3.3537;-0.3386;7.0957;-71.2888
1630259260061;-46.46654;-23.52865666666667;14.78;1.237;1.6597;10.58;-5.3049;-3.9634;4.2683;0.0011;6.9594;-71.3983
1630259260112;-46.46654;-23.52865666666667;14.78;-0.7017;1.7663;10.7991;-0.4268;-1.3415;4.6951;0.3193;6.7632;-71.586
1630259260162;-46.46654;-23.52865666666667;14.78;0.4551;1.455;9.8747;2.439;0.7927;6.1585;0.5516;6.6469;-71.8168
1630259260213;-46.46654;-23.52865666666667;14.78;1.0311;0.6526;10.9069;1.4634;1.9512;6.5244;0.6119;6.7078;-72.0709
1630259260263;-46.46654;-23.52865666666667;14.78;0.115;1.0945;10.5441;2.1951;2.0732;7.5;0.6473;6.7736;-72.4284
1630259260313;-46.46654;-23.52865666666667;14.78;1.3628;1.0191;11.3895;0.6707;-0.3049;8.7195;0.655;6.8524;-73.2726
1630259260362;-46.46654;-23.52865666666667;14.78;1.3628;1.0191;11.3895;0.6707;-0.3049;8.7195;0.655;6.8524;-73.2726
1630259260411;-46.46654;-23.52865666666667;14.78;1.4502;2.4872;9.9513;-0.3659;-1.8293;7.9878;0.7841;6.8693;-73.7223
1630259260462;-46.46654;-23.52865666666667;14.78;-0.7245;2.1388;9.2699;-2.1951;0.0;5.7317;0.9744;6.8995;-74.1399
1630259260512;-46.46655666666667;-23.52866333333333;13.39;0.2814;1.6023;10.9824;-1.4024;2.9268;9.3902;0.9546;6.8161;-74.8116
1630259260562;-46.46655666666667;-23.52866333333333;13.39;0.2814;1.6023;10.9824;-1.4024;2.9268;9.3902;0.9546;6.8161;-74.8116
1630259260612;-46.46655666666667;-23.52866333333333;13.39;0.7209;1.2514;10.9668;-1.5244;2.0122;10.7317;0.9105;6.7275;-75.3204
1630259260662;-46.46655666666667;-23.52866333333333;13.39;1.6586;0.8287;10.7979;-0.5488;0.6098;9.0244;0.8759;6.6851;-75.8441
1630259260713;-46.46655666666667;-23.52866333333333;13.39;0.018000000000000002;1.1496;10.5596;0.4268;-1.2195;8.1098;1.0017;6.6326;-76.3671
1630259260763;-46.46655666666667;-23.52866333333333;13.39;0.1796;2.0382;9.9393;-1.0366;-2.7439;8.0488;1.1878;6.5531;-76.7632
1630259260814;-46.46655666666667;-23.52866333333333;13.39;0.8299;1.9723;10.6878;-6.3415;-3.7195;7.8659;1.4858;6.5001;-77.179
1630259260865;-46.46655666666667;-23.52866333333333;13.39;1.4322;1.4214;10.7045;-1.4634;-4.7561;13.0488;2.1501;6.2439;-78.1037
1630259260914;-46.46655666666667;-23.52866333333333;13.39;2.5184;1.3376;11.3225;1.5854;-6.3415;12.3171;2.504;6.2569;-78.6127
1630259260965;-46.46655666666667;-23.52866333333333;13.39;2.5184;1.3376;11.3225;1.5854;-6.3415;12.3171;2.504;6.2569;-78.6127
1630259261015;-46.46655666666667;-23.52866333333333;13.39;2.3818;0.7269;11.0578;-2.5;-5.9756;11.4634;2.9328;6.3787;-79.1317
1630259261066;-46.46655666666667;-23.52866333333333;13.39;0.4527;1.4777;9.2532;-3.5976;-3.1098;9.1463;3.333;6.3109;-79.6253
1630259261115;-46.46655666666667;-23.52866333333333;13.39;-1.2011;1.8885;10.9752;0.8537;-0.1829;10.061;3.6711;6.0634;-80.183
1630259261167;-46.46655666666667;-23.52866333333333;13.39;-0.6802;1.5628;11.2781;2.439;0.6098;11.2805;3.7834;5.9642;-81.3839
1630259261219;-46.46655666666667;-23.52866333333333;13.39;-0.6802;1.5628;11.2781;2.439;0.6098;11.2805;3.7834;5.9642;-81.3839
1630259261268;-46.46655666666667;-23.52866333333333;13.39;3.8979;1.455;11.6314;2.0732;-2.9878;19.2073;3.9065;6.1238;-82.6593
1630259261319;-46.46655666666667;-23.52866333333333;13.39;3.8979;1.455;11.6314;2.0732;-2.9878;19.2073;3.9065;6.1238;-82.6593
1630259261369;-46.46655666666667;-23.52866333333333;13.39;1.0909;1.7280000000000002;10.3992;2.0122;-1.6463;13.7805;3.9464;5.9745;-83.2741
1630259261419;-46.46655666666667;-23.52866333333333;13.39;-0.8359;1.3843;11.4985;8.1707;-1.6463;9.0854;4.0849;6.0264;-83.8146
1630259261468;-46.46655666666667;-23.52866333333333;13.39;-1.0095;1.2227;12.5128;2.0122;-4.5122;9.5122;4.4274;6.4421;-85.0327
1630259261519;-46.46655666666667;-23.52866333333333;13.39;3.8560000000000003;1.6394;9.9537;5.3049;-5.3049;9.3902;4.6569;6.6013;-85.6143
1630259261569;-46.46657666666667;-23.52867666666667;12.43;3.8560000000000003;1.6394;9.9537;5.3049;-5.3049;9.3902;4.6569;6.6013;-85.6143
1630259261619;-46.46657666666667;-23.52867666666667;12.43;0.0168;2.516;9.4687;-1.7073;-6.3415;11.8293;5.2227;6.747999999999999;-86.6607
1630259261669;-46.46657666666667;-23.52867666666667;12.43;0.0168;2.516;9.4687;-1.7073;-6.3415;11.8293;5.2227;6.747999999999999;-86.6607
1630259261719;-46.46657666666667;-23.52867666666667;12.43;1.5831;1.0442;11.5655;1.8902;-4.6341;11.7073;5.8207;6.5164;-87.6712
1630259261770;-46.46657666666667;-23.52867666666667;12.43;1.5831;1.0442;11.5655;1.8902;-4.6341;11.7073;5.8207;6.5164;-87.6712
1630259261820;-46.46657666666667;-23.52867666666667;12.43;2.7627;1.0837;11.1728;5.1829;-3.5976;12.622;6.0920000000000005;6.432;-88.2463
1630259261870;-46.46657666666667;-23.52867666666667;12.43;2.4896;1.7256;11.4817;-0.9756;-3.7805;15.0;6.2926;6.5715;-88.8396
1630259261920;-46.46657666666667;-23.52867666666667;12.43;-3.4237;2.6069999999999998;9.1562;-1.0366;-2.6829;13.4756;6.4415;6.7523;-89.3702
1630259261970;-46.46657666666667;-23.52867666666667;12.43;-3.9206;1.9304;8.4353;0.5488;-2.0122;8.9634;6.7521;6.6314;-89.95299999999999
1630259262022;-46.46657666666667;-23.52867666666667;12.43;-3.9206;1.9304;8.4353;0.5488;-2.0122;8.9634;6.7521;6.6314;-89.95299999999999
1630259262071;-46.46657666666667;-23.52867666666667;12.43;1.9962;1.9903;11.4877;1.6463;-4.0854;15.2439;7.1293;6.9105;-89.95299999999999
1630259262122;-46.46657666666667;-23.52867666666667;12.43;-0.3377;2.1196;11.7488;0.4268;-3.4756;15.4268;7.2587;6.9284;-89.95299999999999
1630259262173;-46.46657666666667;-23.52867666666667;12.43;-0.8251;2.2166;9.3825;2.439;-3.1098;13.9024;7.4258;6.9155;-89.95299999999999
1630259262224;-46.46657666666667;-23.52867666666667;12.43;-0.1712;1.7927;10.7465;-2.7439;-1.7073;13.2927;7.5734;6.9539;-89.95299999999999
1630259262274;-46.46657666666667;-23.52867666666667;12.43;1.5711;2.2645;10.6375;3.8415;-0.5488;10.8537;7.6882;6.8917;-89.95299999999999
1630259262323;-46.46657666666667;-23.52867666666667;12.43;1.5711;2.2645;10.6375;3.8415;-0.5488;10.8537;7.6882;6.8917;-89.95299999999999
1630259262373;-46.46657666666667;-23.52867666666667;12.43;0.9640000000000001;1.8334;9.5741;3.0488;-1.4634;15.6098;7.7860000000000005;6.8561;-89.95299999999999
